step	mediator-max-opt_cov_err_sq_T_mean	mediator-max-opt_cov_err_sq_T_std_up	mediator-max-opt_cov_err_sq_T_std_down
1		15.285		16.2648		14.3052
2		14.465		14.87194		14.05806
3		14.325		15.2875		13.3625
4		13.565		14.17623		12.95377
5		13.21611		13.50725		12.92497
6		13.23833		13.57516		12.90151
7		13.26611		13.66299		12.86924
8		13.203		13.51227		12.89373
9		13.203		13.48698		12.91902
10		13.23122		13.56619		12.89626
11		13.19041		13.4746		12.90621
12		13.20464		13.47292		12.93636
13		13.19059		13.45395		12.92724
14		13.20656		13.48415		12.92896
15		13.23055		13.54433		12.91677
16		13.20236		13.48674		12.91798
17		13.19925		13.48763		12.91087
18		13.18		13.44926		12.91074
19		13.17811		13.44987		12.90635
20		13.16467		13.42371		12.90563
21		13.16356		13.4241		12.90301
22		13.1494		13.39826		12.90054
23		13.14909		13.399		12.89918
24		13.14158		13.38483		12.89833
25		13.14169		13.38563		12.89775
26		13.13616		13.37532		12.89699
27		13.13653		13.37614		12.89692
28		13.13243		13.36858		12.89629
29		13.13119		13.36627		12.89611
30		13.12915		13.36244		12.89586
31		13.12881		13.36149		12.89612
32		13.13125		13.3661		12.8964
33		13.12918		13.36229		12.89606
34		13.1282		13.36087		12.89553
35		13.12668		13.35805		12.89531
36		13.11839		13.35769		12.87909
37		13.11763		13.3556		12.87966
38		13.11724		13.35483		12.87966
39		13.11731		13.35431		12.88031
40		13.11866		13.35656		12.88076
41		13.11768		13.35421		12.88115
42		13.11765		13.35385		12.88144
43		13.11695		13.35206		12.88184
44		13.118		13.35359		12.8824
45		13.11908		13.35511		12.88306
46		13.11864		13.35387		12.88341
47		13.11834		13.3529		12.88379
48		13.12035		13.35614		12.88455
49		13.11943		13.35404		12.88482
50		13.11866		13.35428		12.88304
51		13.12157		13.35906		12.88408
52		13.12039		13.35687		12.88391
53		13.12063		13.3567		12.88456
54		13.11965		13.3549		12.88441
55		13.11576		13.35536		12.87617
56		13.11764		13.35837		12.87691
57		13.11986		13.36224		12.87748
58		13.11897		13.36006		12.87788
59		13.11926		13.36023		12.87829
60		13.11845		13.35824		12.87866
61		13.11782		13.35843		12.87721
62		13.11992		13.36179		12.87805
63		13.11899		13.36002		12.87796
64		13.11928		13.35991		12.87865
65		13.12118		13.36354		12.87882
66		13.12055		13.36166		12.87944
67		13.12055		13.36166		12.87944
68		13.12008		13.36008		12.88008
69		13.12008		13.36008		12.88008
70		13.11974		13.35874		12.88073
71		13.11974		13.35874		12.88073
72		13.11935		13.35735		12.88135
73		13.11934		13.35733		12.88135
74		13.11913		13.35626		12.88199
75		13.11928		13.35653		12.88202
76		13.11876		13.35663		12.88088
77		13.1187		13.35632		12.88108
78		13.11807		13.35485		12.88128
79		13.11761		13.35481		12.88041
80		13.11738		13.35398		12.88079
81		13.11734		13.3539		12.88078
82		13.11716		13.35315		12.88117
83		13.11715		13.35313		12.88117
84		13.11438		13.35283		12.87593
85		13.11457		13.35284		12.87629
86		13.11402		13.35236		12.87569
87		13.11457		13.35297		12.87618
88		13.11421		13.3523		12.87611
89		13.1145		13.35243		12.87657
90		13.11418		13.35186		12.87651
91		13.11432		13.35204		12.87661
92		13.11406		13.35155		12.87657
93		13.11431		13.35171		12.8769
94		13.1141		13.3513		12.8769
95		13.11172		13.35084		12.87261
96		13.11152		13.35011		12.87294
97		13.11155		13.35016		12.87294
98		13.11159		13.34984		12.87333
99		13.11154		13.34976		12.87332
100		13.11147		13.34953		12.87341
101		13.11148		13.34953		12.87342
102		13.11161		13.34949		12.87373
103		13.11186		13.34991		12.87381
104		13.11185		13.34961		12.87408
105		13.11187		13.34961		12.87414
106		13.11187		13.34934		12.87441
107		13.11182		13.34932		12.87432
108		13.11217		13.34971		12.87463
109		13.11207		13.34953		12.87461
110		13.11046		13.34971		12.87122
111		13.11052		13.34954		12.87151
112		13.11075		13.34989		12.87162
113		13.11074		13.34965		12.87184
114		13.11074		13.34965		12.87184
115		13.11077		13.34946		12.87208
116		13.11077		13.34946		12.87208
117		13.11111		13.34983		12.87238
118		13.11145		13.35046		12.87244
119		13.11136		13.35004		12.87269
120		13.11137		13.35005		12.87269
121		13.10994		13.35003		12.86985
122		13.11007		13.35003		12.87012
123		13.10998		13.34982		12.87014
124		13.11012		13.34983		12.87041
125		13.11046		13.3504		12.87052
126		13.11049		13.35022		12.87077
127		13.11052		13.35021		12.87083
128		13.11104		13.35093		12.87116
129		13.11088		13.3508		12.87097
130		13.11103		13.35079		12.87128
131		13.1109		13.35057		12.87122
132		13.11117		13.35084		12.8715
133		13.11126		13.35102		12.8715
134		13.11134		13.35095		12.87174
135		13.11124		13.35077		12.87172
136		13.11166		13.3513		12.87201
137		13.11191		13.35175		12.87206
138		13.11195		13.35161		12.87229
139		13.11188		13.35146		12.87229
140		13.11048		13.35113		12.86983
141		13.11045		13.35082		12.87007
142		13.11035		13.35065		12.87005
143		13.11072		13.35107		12.87037
144		13.11055		13.35077		12.87034
145		13.11067		13.35074		12.87061
146		13.11052		13.35046		12.87059
147		13.11065		13.35044		12.87087
