step	mediator-random_count_mean	mediator-random_count_std_up	mediator-random_count_std_down
1		[0.6 0.4 0.4 0.4 0.4 0.4]		[1.0899 0.8899 0.8899 0.8899 0.8899 0.8899]		[ 0.1101 -0.0899 -0.0899 -0.0899 -0.0899 -0.0899]
2		[ 2.2 95.4  2.2 97.2  0.  50.2]		[  2.6     210.62951   3.1798  212.57487   0.      146.11121]		[  1.8     -19.82951   1.2202  -18.17487   0.      -45.71121]
3		[0.  0.2 0.  0.  0.  0. ]		[0.  0.6 0.  0.  0.  0. ]		[ 0.  -0.2  0.   0.   0.   0. ]
4		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
5		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
6		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
7		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
