step	mediator-random_inst_loss_mean	mediator-random_inst_loss_std_up	mediator-random_inst_loss_std_down
1		11191.93857		24297.44869		-1913.57155
2		14773.57689		22181.80059		7365.35318
3		14946.0917		22442.40796		7449.77544
4		14926.00563		22414.82308		7437.18817
5		14904.86241		22385.93218		7423.79264
6		14882.6064		22355.68277		7409.53003
7		14859.17904		22324.02143		7394.33664
8		14834.51868		22290.89399		7378.14336
9		14808.56042		22256.24566		7360.87517
10		14781.23595		22220.02132		7342.45058
11		14752.47337		22182.16575		7322.78099
12		14722.197		22142.62397		7301.77002
13		14690.32715		22101.34157		7279.31273
14		14656.77997		22058.26516		7255.29477
15		14621.46716		22013.34287		7229.59145
16		14584.29582		21966.52488		7202.06676
17		14545.16812		21917.76408		7172.57216
18		14503.9811		21867.01679		7140.9454
19		14460.62636		21814.24361		7107.00912
20		14414.98984		21759.41034		7070.56934
21		14366.95143		21702.48905		7031.4138
22		14316.38472		21643.45926		6989.31017
23		14263.15664		21582.30925		6944.00403
24		14207.12713		21519.03757		6895.21669
25		14148.14874		21453.65462		6842.64286
26		14086.06628		21386.18452		6785.94804
27		14020.71637		21316.66698		6724.76575
28		13951.92704		21245.15951		6658.69457
29		13879.51728		21171.73971		6587.29485
30		13803.29655		21096.50774		6510.08536
31		13723.06426		21019.58892		6426.53961
32		13638.6093		20941.1365		6336.0821
33		13549.7094		20861.33449		6238.08432
34		13456.13065		20780.40056		6131.86075
35		13357.62678		20698.58889		6016.66468
36		13253.93859		20616.193		5891.68418
37		13144.79322		20533.54836		5756.03809
38		13029.90346		20451.03472		5608.77221
39		12908.96698		20369.07811		5448.85586
40		12781.66554		20288.15225		5275.17883
41		12647.66414		20208.77936		5086.54892
42		12506.61017		20131.53016		4881.69017
43		12358.13244		20057.02296		4659.24192
44		12201.84024		19985.92177		4417.7587
45		12037.32229		19918.93338		4155.71119
46		11864.14566		19856.80327		3871.48806
47		11681.85466		19800.31059		3563.39872
48		11489.96958		19750.26221		3229.67694
49		11287.98548		19707.48596		2868.485
50		11075.37085		19672.82349		2477.91822
51		10851.56621		19647.12286		2056.00955
52		10615.98261		19631.23138		1600.73384
53		10368.00013		19625.98878		1110.01149
54		10106.96621		19632.22139		581.71104
55		9832.19396		19650.73728		13.65064
56		9542.96031		19682.32282		-596.4022
57		9238.50416		19727.74064		-1250.73231
58		8918.02436		19787.72911		-1951.6804
59		8580.67756		19863.00338		-2701.64826
60		8225.57606		19954.25765		-3503.10553
61		7851.78542		20062.16874		-4358.59789
62		7458.32204		20187.40064		-5270.75656
63		7044.15052		20330.60981		-6242.30876
64		6608.18101		20492.45105		-7276.08903
65		6149.26626		20673.58366		-8375.05114
66		5666.19868		20874.67786		-9542.28051
67		5157.70708		21096.4211		-10781.00694
68		4622.45341		21339.52433		-12094.61752
69		4059.02917		21604.72811		-13486.66978
70		3465.95175		21892.80842		-14960.90493
71		2841.66049		22204.58223		-16521.26124
72		2184.51262		22540.91281		-18171.88758
73		1492.77889		22902.71484		-19917.15707
74		764.63904		23290.95919		-21761.68111
75		-1.82297		23706.6776		-23710.32355
76		-808.62405		24150.9672		-25768.2153
77		-1657.88723		24624.99488		-27940.76934
78		-2551.84729		25130.00167		-30233.69625
79		-3492.85662		25667.30701		-32653.02025
80		-4483.39143		26238.31309		-35205.09595
81		-5526.05822		26844.5093		-37896.62575
82		-6623.60071		27487.47663		-40734.67805
83		-7778.90699		28168.89233		-43726.7063
84		-8995.01715		28890.53468		-46880.56898
85		-10275.13129		29654.28792		-50204.55051
86		-11622.61794		30462.14743		-53707.3833
87		7126.18235		14424.84114		-172.47645
88		6896.23005		14191.31577		-398.85566
89		6654.17675		13958.68052		-650.32702
90		6399.38565		13728.34757		-929.57627
91		6131.18645		13501.8462		-1239.4733
92		5848.8736		13280.80063		-1583.05343
93		5551.7044		13066.9002		-1963.49139
94		5238.89709		12861.863		-2384.06882
95		4909.62874		12667.39452		-2848.13704
96		4563.03315		12485.14419		-3359.07789
97		4198.19853		12316.66304		-3920.26598
98		3814.16511		12163.36593		-4535.03571
99		3409.92262		12026.50179		-5206.65656
100		2984.40762		11907.13403		-5938.3188
101		2536.50072		11806.13236		-6733.13091
102		2065.02365		11724.17586		-7594.12857
103		1568.73609		11661.76603		-8524.29385
104		1046.3325		11619.24741		-9526.58241
105		496.43863		11596.83351		-10603.95625
106		-82.39209		11594.6351		-11759.41928
107		-691.68233		11612.68891		-12996.05358
108		-1333.03491		11650.9848		-14317.05462
109		-2008.13695		11709.49037		-15725.76426
110		-2718.76436		11788.17226		-17225.70099
111		-3466.78652		11887.01403		-18820.58706
112		-4254.17113		12006.03067		-20514.37293
113		-5082.98945		12145.28012		-22311.25902
114		-5955.42173		12304.87205		-24215.7155
115		-6873.76292		12484.97459		-26232.50042
116		-7840.42874		12685.81924		-28366.67672
117		-8857.96203		12907.70447		-30623.62852
118		-9929.03939		13150.99833		-33009.07711
119		-11056.47828		13416.14035		-35529.09692
120		-12243.24442		13703.64295		-38190.13179
121		-13492.45955		14014.09263		-40999.01173
122		-14807.40967		14348.15102		-43962.97036
123		-16191.55369		14706.55586		-47089.66324
124		-17648.5325		15090.12211		-50387.18711
125		-19182.17858		15499.7432		-53864.10036
126		-20796.52605		15936.39243		-57529.44452
127		-22495.82127		16401.12462		-61392.76716
128		-24284.53405		16895.07799		-65464.14608
129		-6010.63757		16725.83941		-28747.11455
130		-6730.10721		17367.40836		-30827.62278
131		-7487.42842		18051.46402		-33026.32086
132		-8284.59243		18779.6395		-35348.82436
133		-9123.6952		19553.69748		-37801.08788
134		-10006.94294		20375.53443		-40389.42031
135		-10936.65792		21247.18494		-43120.50078
136		-11915.28453		22170.82643		-46001.39549
