step	mediator-random_count_mean	mediator-random_count_std_up	mediator-random_count_std_down
1		[0.4 0.  0.  0.  0.  0. ]		[0.8899 0.     0.     0.     0.     0.    ]		[-0.0899  0.      0.      0.      0.      0.    ]
2		[41.2 38.  39.6 39.   0.  42. ]		[62.0173  57.35975 59.15096 59.16928  0.      63.06181]		[20.3827  18.64025 20.04904 18.83072  0.      20.93819]
3		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
4		[ 0.   0.  49.8  0.   0.   0. ]		[  0.    0.  149.4   0.    0.    0. ]		[  0.    0.  -49.8   0.    0.    0. ]
5		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
6		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
7		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
