step	mediator-random_count_mean	mediator-random_count_std_up	mediator-random_count_std_down
1		[ 0.   0.   0.   0.   0.  24.8]		[ 0.       0.       0.       0.       0.      54.48771]		[ 0.       0.       0.       0.       0.      -4.88771]
2		[0. 0. 0. 0. 1. 0.]		[0. 0. 0. 0. 1. 0.]		[0. 0. 0. 0. 1. 0.]
3		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
4		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
5		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
6		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
7		[  0.    0.    0.    0.    0.  224.2]		[  0.        0.        0.        0.        0.      253.88771]		[  0.        0.        0.        0.        0.      194.51229]
