step	mediator-random_count_mean	mediator-random_count_std_up	mediator-random_count_std_down
1		[0.4 0.2 0.2 0.  0.2 0.2]		[0.8899 0.6    0.6    0.     0.6    0.6   ]		[-0.0899 -0.2    -0.2     0.     -0.2    -0.2   ]
2		[ 1.6 48.6  1.2 49.8  0.  97.6]		[  2.4     142.80318   1.94833 146.90077   0.      215.50606]		[  0.8     -45.60318   0.45167 -47.30077   0.      -20.30606]
3		[0.  0.2 0.  0.  0.  0. ]		[0.  0.6 0.  0.  0.  0. ]		[ 0.  -0.2  0.   0.   0.   0. ]
4		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
5		[ 0.   0.   0.  49.8  0.   0. ]		[  0.    0.    0.  149.4   0.    0. ]		[  0.    0.    0.  -49.8   0.    0. ]
6		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
7		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
