step	mbie-eb_count_mean	mbie-eb_count_std_up	mbie-eb_count_std_down
1		[34.4 36.  34.8 32. ]		[35.6     37.09545 35.54833 32.     ]		[33.2     34.90455 34.05167 32.     ]
2		[7.4 7.  7.  6.8]		[7.8899 7.     7.     7.2   ]		[6.9101 7.     7.     6.4   ]
3		[6.4 6.8 6.2 6. ]		[7.2     7.2     6.94833 6.63246]		[5.6     6.4     5.45167 5.36754]
4		[6.8 6.6 7.4 6.6]		[7.2    7.0899 7.8899 7.0899]		[6.4    6.1101 6.9101 6.1101]
5		[8.  8.  8.  7.8]		[8.  8.  8.  8.2]		[8.  8.  8.  7.4]
