step	mbie-eb_cov_err_sq_T_mean	mbie-eb_cov_err_sq_T_std_up	mbie-eb_cov_err_sq_T_std_down
163		3.87278		4.96952		2.77605
164		3.71219		4.71709		2.70729
165		3.71177		4.7174		2.70614
166		3.71152		4.7179		2.70514
167		3.71147		4.71809		2.70485
168		3.71172		4.71836		2.70508
169		3.7118		4.71846		2.70514
170		3.71184		4.71862		2.70507
171		3.71191		4.71876		2.70505
172		3.71193		4.7188		2.70507
173		3.71223		4.7186		2.70586
174		3.71227		4.71862		2.70592
175		3.7122		4.7187		2.70571
176		3.71227		4.71899		2.70556
177		3.71282		4.71872		2.70691
178		3.41291		4.95698		1.86885
179		3.41259		4.95734		1.86784
180		3.41281		4.9577		1.86791
181		3.41285		4.95777		1.86793
182		3.41287		4.95779		1.86795
183		3.41297		4.95794		1.86799
184		3.41337		4.95828		1.86845
185		3.41326		4.95838		1.86815
186		3.41298		4.95869		1.86727
187		3.41303		4.95899		1.86707
188		3.41278		4.95931		1.86626
189		3.41281		4.95934		1.86627
190		3.41283		4.95936		1.8663
191		3.4129		4.95947		1.86633
192		3.41296		4.95955		1.86637
193		3.41301		4.95959		1.86642
194		3.41387		4.95895		1.86879
195		3.41396		4.95906		1.86887
196		3.41379		4.95921		1.86836
197		3.41376		4.95955		1.86796
198		3.41367		4.95973		1.8676
199		3.41356		4.95983		1.86728
200		3.41341		4.96025		1.86657
201		3.41343		4.96049		1.86637
202		3.41322		4.96073		1.86572
203		3.41403		4.96145		1.8666
204		3.41407		4.96152		1.86663
205		3.41391		4.9614		1.86642
206		3.41372		4.96124		1.86621
207		3.4138		4.96134		1.86626
208		3.41368		4.96147		1.86588
209		3.41348		4.96168		1.86528
210		3.41384		4.96084		1.86685
211		3.25397		4.85493		1.65301
212		3.25378		4.85511		1.65245
213		3.25371		4.85528		1.65214
214		3.25365		4.85543		1.65188
215		3.25357		4.85552		1.65162
216		3.25343		4.85575		1.65112
217		3.25348		4.85582		1.65115
218		3.25348		4.85596		1.651
219		3.25399		4.8563		1.65168
220		3.25488		4.85577		1.65399
221		3.25482		4.85588		1.65376
222		3.25446		4.85606		1.65287
223		3.25409		4.85611		1.65208
224		3.09392		4.65238		1.53546
225		3.0939		4.65237		1.53544
226		3.09389		4.65235		1.53542
227		3.09389		4.65237		1.53541
228		3.09388		4.65236		1.5354
229		3.09399		4.65256		1.53542
230		3.09373		4.65268		1.53477
231		3.09359		4.65274		1.53444
232		3.09354		4.65305		1.53403
233		3.09338		4.65316		1.53361
234		3.09342		4.65334		1.53349
235		3.09257		4.65271		1.53243
236		2.93244		4.51408		1.3508
237		2.93246		4.51406		1.35085
238		2.9324		4.514		1.3508
239		2.93245		4.51403		1.35087
240		2.93253		4.51422		1.35084
241		2.93213		4.514		1.35026
242		2.77217		4.43795		1.10639
243		2.77349		4.4376		1.10938
244		2.77349		4.4376		1.10938
245		2.77329		4.43767		1.1089
246		2.7731		4.43774		1.10845
247		2.77294		4.43782		1.10806
248		2.77273		4.43785		1.10762
249		2.77349		4.43766		1.10932
250		2.77233		4.43526		1.1094
