step	mediator-max-opt_runtime_mean	mediator-max-opt_runtime_std_up	mediator-max-opt_runtime_std_down
1		0.00018		0.00021		0.00014
2		0.10049		0.14799		0.05299
3		0.10557		0.15305		0.05808
4		0.11064		0.15814		0.06314
5		0.1158		0.16333		0.06828
6		0.12085		0.16839		0.07331
7		0.12587		0.17339		0.07834
8		0.13089		0.1784		0.08339
9		0.13593		0.18342		0.08844
10		0.14128		0.18895		0.09361
11		0.1469		0.19482		0.09898
12		0.15219		0.20027		0.10412
13		0.15747		0.20568		0.10926
14		0.1626		0.21087		0.11433
15		0.16776		0.21612		0.11939
16		0.173		0.22152		0.12448
17		0.17826		0.22691		0.1296
18		0.18329		0.23197		0.13462
19		0.18834		0.23699		0.13969
20		0.19335		0.24198		0.14471
21		0.19842		0.24698		0.14987
22		0.20341		0.25194		0.15487
23		0.20843		0.25696		0.1599
24		0.21345		0.26199		0.16491
25		0.21848		0.26702		0.16994
26		0.22348		0.27201		0.17495
27		0.22854		0.27705		0.18003
28		0.23354		0.28204		0.18504
29		0.23854		0.28704		0.19005
30		0.28203		0.3304		0.23366
31		0.3343		0.38295		0.28565
32		0.38612		0.43509		0.33714
33		0.4371		0.4865		0.38769
34		0.48796		0.53769		0.43823
35		0.53856		0.58814		0.48898
36		0.59		0.63737		0.54264
37		0.64156		0.68645		0.59667
38		0.69187		0.73527		0.64846
39		0.74198		0.78521		0.69876
40		0.79056		0.83397		0.74714
41		0.83939		0.88306		0.79572
42		0.88866		0.93104		0.84629
43		0.93716		0.97768		0.89664
44		0.98591		1.02427		0.94755
45		1.03352		1.07045		0.99659
46		1.08024		1.11684		1.04364
47		1.12743		1.16378		1.09108
48		1.17435		1.21003		1.13866
49		1.22047		1.2561		1.18484
50		1.26708		1.30126		1.23291
51		1.31284		1.3459		1.27979
52		1.35831		1.39129		1.32533
53		1.40358		1.43662		1.37053
54		1.44874		1.48211		1.41538
55		1.49335		1.52658		1.46011
56		1.53787		1.5712		1.50454
57		1.58236		1.6155		1.54922
58		1.62569		1.65897		1.59242
59		1.66902		1.70264		1.63541
60		1.71213		1.74598		1.67827
61		1.75556		1.7897		1.72141
62		1.79809		1.83224		1.76395
63		1.84242		1.87333		1.81152
64		1.88614		1.91496		1.85731
65		1.92884		1.95755		1.90013
66		1.97149		2.00032		1.94267
67		2.0148		2.04461		1.98499
68		2.05638		2.08653		2.02623
69		2.09808		2.12828		2.06789
70		2.13887		2.16935		2.10838
71		2.17986		2.21072		2.14901
72		2.22091		2.2518		2.19001
73		2.26245		2.29259		2.23232
74		2.30351		2.33377		2.27325
75		2.34376		2.37444		2.31307
76		2.38391		2.41468		2.35313
77		2.4243		2.45499		2.39361
78		2.46653		2.49321		2.43985
79		2.51171		2.52695		2.49647
80		2.55292		2.56492		2.54092
81		2.59194		2.60363		2.58025
82		2.63099		2.6425		2.61947
83		2.67044		2.68177		2.6591
84		2.70959		2.72086		2.69832
85		2.74805		2.75933		2.73677
86		2.78639		2.79758		2.7752
87		2.82487		2.83583		2.81392
88		2.8633		2.87428		2.85231
89		2.90164		2.91263		2.89066
90		2.93912		2.95008		2.92815
91		2.97678		2.98777		2.96578
92		3.01429		3.02533		3.00326
93		3.05194		3.0632		3.04068
94		3.08948		3.10085		3.07811
95		3.12687		3.13823		3.11552
96		3.16373		3.17525		3.15221
97		3.2005		3.21202		3.18898
98		3.23709		3.2487		3.22549
99		3.27569		3.28809		3.26329
100		3.3126		3.32533		3.29987
101		3.34946		3.3623		3.33663
102		3.38531		3.39827		3.37235
103		3.42232		3.43641		3.40823
104		3.45903		3.4744		3.44366
105		3.49486		3.5103		3.47942
106		3.53074		3.54597		3.51552
107		3.56656		3.58173		3.55139
108		3.60243		3.61742		3.58743
109		3.63777		3.65278		3.62276
110		3.67277		3.68779		3.65776
111		3.70808		3.72327		3.6929
112		3.74356		3.7589		3.72821
113		3.7786		3.79394		3.76325
114		3.81361		3.82888		3.79835
115		3.84876		3.86387		3.83365
116		3.88311		3.89778		3.86843
117		3.91739		3.93168		3.9031
118		3.95169		3.96577		3.93761
119		3.98582		3.99999		3.97165
120		4.0199		4.03425		4.00555
121		4.05391		4.06839		4.03944
122		4.08791		4.10237		4.07344
123		4.12118		4.13578		4.10657
124		4.1545		4.16932		4.13967
125		4.18821		4.20332		4.17311
126		4.22139		4.23665		4.20613
127		4.25463		4.27006		4.23919
128		4.28807		4.30371		4.27244
129		4.32117		4.33712		4.30522
130		4.35449		4.37079		4.33819
131		4.38697		4.40322		4.37072
132		4.41929		4.43557		4.40302
133		4.45182		4.46798		4.43567
134		4.48457		4.5015		4.46763
135		4.51726		4.5347		4.49982
136		4.55104		4.56916		4.53293
137		4.58457		4.60331		4.56583
138		4.61704		4.636		4.59808
139		4.64956		4.66864		4.63048
140		4.68122		4.70076		4.66168
141		4.71355		4.73374		4.69337
142		4.74727		4.76748		4.72706
143		4.77915		4.79968		4.75862
144		4.81167		4.83276		4.79059
145		4.84441		4.86644		4.82239
146		4.87619		4.89856		4.85381
147		4.90796		4.9308		4.88513
148		4.93953		4.96254		4.91652
149		4.97052		4.99395		4.94709
150		5.00278		5.02674		4.97883
151		5.03403		5.05829		5.00976
152		5.06463		5.0891		5.04015
153		5.09691		5.11901		5.07481
154		5.12848		5.14945		5.10751
155		5.15955		5.18077		5.13832
156		5.19057		5.21203		5.16911
157		5.22157		5.24313		5.2
158		5.25254		5.27431		5.23077
159		5.28256		5.30436		5.26076
160		5.31242		5.33424		5.29061
161		5.34274		5.36474		5.32074
162		5.37343		5.39595		5.35091
163		5.40329		5.42572		5.38085
164		5.43298		5.45522		5.41073
165		5.46268		5.48491		5.44044
166		5.4925		5.51479		5.47021
167		5.52231		5.54468		5.49994
168		5.55239		5.57426		5.53051
169		5.58145		5.60328		5.55962
170		5.61126		5.63311		5.58941
171		5.64021		5.66211		5.61831
172		5.6694		5.69136		5.64744
173		5.69849		5.72046		5.67653
174		5.72752		5.74962		5.70542
175		5.75654		5.77868		5.7344
176		5.78564		5.8078		5.76348
177		5.81465		5.83693		5.79238
178		5.84369		5.86603		5.82136
179		5.87273		5.8952		5.85026
180		5.9009		5.92336		5.87845
181		5.93001		5.95236		5.90766
182		5.95849		5.98096		5.93601
183		5.98687		6.00943		5.96431
184		6.01504		6.03782		5.99226
185		6.04325		6.06597		6.02053
186		6.07123		6.09388		6.04859
187		6.09932		6.12193		6.07671
188		6.12899		6.1539		6.10407
189		6.15801		6.1843		6.13172
190		6.18626		6.2126		6.15992
191		6.21448		6.24089		6.18808
192		6.24167		6.26808		6.21527
193		6.27054		6.29656		6.24452
194		6.2993		6.32489		6.27371
195		6.32667		6.35217		6.30117
196		6.35403		6.37949		6.32858
197		6.38245		6.40968		6.35522
198		6.41064		6.43936		6.38193
199		6.43812		6.46688		6.40936
200		6.46539		6.49408		6.43669
201		6.49269		6.52156		6.46382
202		6.52078		6.54984		6.49172
203		6.54972		6.57858		6.52086
204		6.57724		6.60616		6.54833
205		6.60408		6.63329		6.57486
206		6.6317		6.66105		6.60234
207		6.65877		6.68838		6.62916
208		6.68543		6.7152		6.65567
209		6.71271		6.74285		6.68258
210		6.73941		6.76976		6.70906
211		6.76638		6.79717		6.73558
212		6.79307		6.82413		6.76201
213		6.81967		6.85092		6.78842
214		6.84635		6.87804		6.81467
215		6.8728		6.90442		6.84117
216		6.89935		6.93095		6.86776
217		6.92578		6.95744		6.89413
218		6.95264		6.98421		6.92107
219		6.97851		7.01024		6.94678
220		7.00543		7.03737		6.97348
221		7.03105		7.06282		6.99928
222		7.05666		7.08838		7.02495
223		7.08208		7.11385		7.0503
224		7.1075		7.1394		7.07559
225		7.13295		7.16493		7.10096
226		7.15854		7.19062		7.12646
227		7.18415		7.21618		7.15213
228		7.20965		7.24166		7.17763
229		7.23617		7.26833		7.20402
230		7.26293		7.29616		7.2297
231		7.28878		7.32238		7.25517
232		7.31439		7.34803		7.28076
233		7.33999		7.37371		7.30627
234		7.36467		7.39846		7.33088
235		7.3901		7.42397		7.35623
236		7.41471		7.44864		7.38078
237		7.44013		7.47406		7.40619
238		7.46504		7.49878		7.4313
239		7.48992		7.52376		7.45608
240		7.51623		7.55163		7.48084
241		7.5416		7.57764		7.50557
242		7.5663		7.6022		7.5304
243		7.59098		7.62686		7.5551
244		7.61562		7.65148		7.57975
245		7.64018		7.67601		7.60435
246		7.66518		7.70106		7.62931
247		7.68994		7.72599		7.6539
248		7.71484		7.75081		7.67887
249		7.73956		7.77545		7.70368
250		7.76542		7.8026		7.72824
