step	mediator-max-opt_count_mean	mediator-max-opt_count_std_up	mediator-max-opt_count_std_down
1		[44.6  3.8]		[133.30085   9.50614]		[-44.10085  -1.90614]
2		[0.4 5.8]		[1.2     8.98748]		[-0.4      2.61252]
3		[ 1.2 14.2]		[ 2.66969 23.43905]		[-0.26969  4.96095]
4		[ 0.6 43. ]		[ 1.0899  64.47557]		[ 0.1101  21.52443]
5		[ 0.  95.2]		[  0.      141.49644]		[ 0.      48.90356]
6		[ 0.  41.2]		[ 0.      62.36979]		[ 0.      20.03021]
