step	mediator-max-opt_count_mean	mediator-max-opt_count_std_up	mediator-max-opt_count_std_down
1		[36.2 36.4]		[41.31468 52.71686]		[31.08532 20.08314]
2		[ 8.8 28.2]		[13.59166 42.64161]		[ 4.00834 13.75839]
3		[ 7.2 22.2]		[13.04466 37.99114]		[1.35534 6.40886]
4		[ 3.6 21. ]		[ 7.47814 36.65886]		[-0.27814  5.34114]
5		[ 2.  56.8]		[ 6.      91.91353]		[-2.      21.68647]
6		[ 0.  27.6]		[ 0.      45.80549]		[0.      9.39451]
