step	mediator-max-opt_count_mean	mediator-max-opt_count_std_up	mediator-max-opt_count_std_down
1		[0.4 1.8]		[0.8899 4.2   ]		[-0.0899 -0.6   ]
2		[0. 7.]		[ 0.      14.04273]		[ 0.      -0.04273]
3		[ 0.  11.8]		[ 0.      18.23117]		[0.      5.36883]
4		[ 0.  42.4]		[ 0.      56.12006]		[ 0.      28.67994]
5		[  0.  130.4]		[  0.      144.35134]		[  0.      116.44866]
6		[ 0.  56.2]		[ 0.      69.09031]		[ 0.      43.30969]
