step	mediator-max-opt_count_mean	mediator-max-opt_count_std_up	mediator-max-opt_count_std_down
1		[0.2 0.8]		[0.6    1.7798]		[-0.2    -0.1798]
2		[0.  9.6]		[ 0.      23.87725]		[ 0.      -4.67725]
3		[ 0. 12.]		[ 0.      18.16441]		[0.      5.83559]
4		[ 0.  41.6]		[ 0.      49.95703]		[ 0.      33.24297]
5		[  0. 128.]		[  0.      139.69615]		[  0.      116.30385]
6		[ 0.  57.8]		[ 0.     68.7252]		[ 0.     46.8748]
