step	mediator-max-opt_count_mean	mediator-max-opt_count_std_up	mediator-max-opt_count_std_down
1		[0.2 1. ]		[0.6     2.09545]		[-0.2     -0.09545]
2		[0.2 7.6]		[ 0.6     14.42935]		[-0.2      0.77065]
3		[ 0.2 11. ]		[ 0.6     16.89915]		[-0.2      5.10085]
4		[ 0.  31.2]		[ 0.      37.24649]		[ 0.      25.15351]
5		[  0.  134.6]		[  0.     151.4119]		[  0.     117.7881]
6		[ 0. 64.]		[ 0.      69.36656]		[ 0.      58.63344]
