step	mediator-random_count_mean	mediator-random_count_std_up	mediator-random_count_std_down
1		[0.6 8. ]		[ 1.0899  16.60233]		[ 0.1101  -0.60233]
2		[ 0. 11.]		[ 0.      17.22896]		[0.      4.77104]
3		[ 0.  16.8]		[ 0.      22.54108]		[ 0.      11.05892]
4		[ 0.  37.2]		[ 0.      49.15659]		[ 0.      25.24341]
5		[  0.  121.4]		[  0.      137.05375]		[  0.      105.74625]
6		[ 0. 55.]		[ 0.      63.78635]		[ 0.      46.21365]
