step	mbie-eb_count_mean	mbie-eb_count_std_up	mbie-eb_count_std_down
1		[12.4 20.6 33.2 34.8 16.4 10. ]		[17.48331 27.09923 51.37031 55.40485 24.4895  12.     ]		[ 7.31669 14.10077 15.02969 14.19515  8.3105   8.     ]
2		[10.6 10.6 10.6 10.6 13.2 10.6]		[12.65913 12.65913 12.65913 12.65913 18.5066  12.65913]		[8.54087 8.54087 8.54087 8.54087 7.8934  8.54087]
3		[7.6 2.8 7.4 7.4 7.2 7.2]		[9.09666 4.26969 9.02481 9.02481 8.66969 8.66969]		[6.10334 1.33031 5.77519 5.77519 5.73031 5.73031]
4		[1.2 1.  4.2 0.8 0.6 0.6]		[2.36619 1.89443 8.01576 1.54833 1.4     1.4    ]		[ 0.03381  0.10557  0.38424  0.05167 -0.2     -0.2    ]
5		[0.8 0.6 0.4 4.4 0.  0. ]		[1.2     1.0899  0.8899  5.75647 0.      0.     ]		[ 0.4      0.1101  -0.0899   3.04353  0.       0.     ]
6		[0.4 0.  0.  0.  1.8 0. ]		[0.8899  0.      0.      0.      4.02711 0.     ]		[-0.0899   0.       0.       0.      -0.42711  0.     ]
7		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
