episode	mbie_KL_div_T_sum	mbie_eb_KL_div_T_sum
1		1073741824.0		-14.89584
2		1073741824.0		-13.10408
3		1073741824.0		1073741824.0
4		1073741824.0		1073741824.0
5		1073741824.0		1073741824.0
6		1073741824.0		1073741824.0
7		1073741824.0		1073741824.0
8		1073741824.0		1073741824.0
9		1073741824.0		-11.92959
10		1073741824.0		1073741824.0
11		1073741824.0		1073741824.0
12		1073741824.0		1073741824.0
13		1073741824.0		1073741824.0
14		1073741824.0		1073741824.0
15		1073741824.0		1073741824.0
16		1073741824.0		1073741824.0
17		1073741824.0		1073741824.0
18		1073741824.0		1073741824.0
19		1073741824.0		1073741824.0
20		1073741824.0		1073741824.0
21		1073741824.0		1073741824.0
22		1073741824.0		1073741824.0
23		1073741824.0		1073741824.0
24		1073741824.0		1073741824.0
25		1073741824.0		1073741824.0
26		1073741824.0		1073741824.0
27		1073741824.0		1073741824.0
28		1073741824.0		1073741824.0
29		1073741824.0		1073741824.0
30		1073741824.0		1073741824.0
31		1073741824.0		1073741824.0
32		1073741824.0		1073741824.0
33		1073741824.0		1073741824.0
34		1073741824.0		1073741824.0
35		1073741824.0		1073741824.0
36		1073741824.0		1073741824.0
37		1073741824.0		1073741824.0
38		1073741824.0		1073741824.0
39		1073741824.0		1073741824.0
40		1073741824.0		1073741824.0
41		1073741824.0		1073741824.0
42		1073741824.0		1073741824.0
43		1073741824.0		1073741824.0
44		-9.98949		1073741824.0
45		-9.9931		1073741824.0
46		-9.99718		-11.18693
47		-9.99718		-9.39517
48		-9.98694		-9.28254
49		-9.99665		1073741824.0
50		-10.01692		1073741824.0
51		-10.04105		1073741824.0
52		-10.04105		1073741824.0
53		-10.04105		1073741824.0
54		-10.03737		1073741824.0
55		-9.94721		1073741824.0
56		1073741824.0		1073741824.0
57		1073741824.0		1073741824.0
58		1073741824.0		1073741824.0
59		1073741824.0		1073741824.0
60		1073741824.0		1073741824.0
61		1073741824.0		1073741824.0
62		1073741824.0		1073741824.0
63		1073741824.0		1073741824.0
64		1073741824.0		1073741824.0
65		1073741824.0		1073741824.0
66		1073741824.0		1073741824.0
67		1073741824.0		1073741824.0
68		1073741824.0		1073741824.0
69		1073741824.0		1073741824.0
70		1073741824.0		1073741824.0
71		1073741824.0		1073741824.0
72		1073741824.0		1073741824.0
73		1073741824.0		1073741824.0
74		1073741824.0		1073741824.0
75		1073741824.0		1073741824.0
76		1073741824.0		1073741824.0
77		1073741824.0		1073741824.0
78		1073741824.0		1073741824.0
79		1073741824.0		1073741824.0
80		1073741824.0		1073741824.0
81		1073741824.0		1073741824.0
82		1073741824.0		1073741824.0
83		1073741824.0		1073741824.0
84		1073741824.0		1073741824.0
85		1073741824.0		1073741824.0
86		1073741824.0		1073741824.0
87		1073741824.0		1073741824.0
88		1073741824.0		1073741824.0
89		1073741824.0		1073741824.0
90		1073741824.0		1073741824.0
91		1073741824.0		1073741824.0
92		1073741824.0		1073741824.0
93		1073741824.0		1073741824.0
94		-6.90213		1073741824.0
95		-6.89395		1073741824.0
96		-6.95463		1073741824.0
97		1073741824.0		1073741824.0
98		1073741824.0		1073741824.0
99		1073741824.0		1073741824.0
100		1073741824.0		1073741824.0
101		1073741824.0		1073741824.0
102		1073741824.0		1073741824.0
103		1073741824.0		1073741824.0
104		1073741824.0		1073741824.0
105		1073741824.0		1073741824.0
106		1073741824.0		1073741824.0
107		1073741824.0		1073741824.0
108		1073741824.0		1073741824.0
109		1073741824.0		1073741824.0
110		1073741824.0		1073741824.0
111		1073741824.0		1073741824.0
112		1073741824.0		1073741824.0
113		1073741824.0		1073741824.0
114		1073741824.0		1073741824.0
115		1073741824.0		1073741824.0
116		1073741824.0		1073741824.0
117		1073741824.0		1073741824.0
118		1073741824.0		1073741824.0
119		1073741824.0		1073741824.0
120		1073741824.0		1073741824.0
121		1073741824.0		1073741824.0
122		1073741824.0		1073741824.0
123		1073741824.0		1073741824.0
124		1073741824.0		1073741824.0
125		1073741824.0		1073741824.0
126		1073741824.0		1073741824.0
127		1073741824.0		1073741824.0
128		1073741824.0		1073741824.0
129		1073741824.0		1073741824.0
130		1073741824.0		1073741824.0
131		1073741824.0		1073741824.0
132		1073741824.0		1073741824.0
133		1073741824.0		1073741824.0
134		1073741824.0		1073741824.0
135		1073741824.0		1073741824.0
136		1073741824.0		1073741824.0
137		1073741824.0		1073741824.0
138		1073741824.0		1073741824.0
139		1073741824.0		1073741824.0
140		1073741824.0		1073741824.0
141		1073741824.0		1073741824.0
142		1073741824.0		1073741824.0
143		1073741824.0		1073741824.0
144		1073741824.0		1073741824.0
145		1073741824.0		1073741824.0
146		1073741824.0		1073741824.0
147		1073741824.0		1073741824.0
148		1073741824.0		1073741824.0
149		1073741824.0		1073741824.0
150		-5.95595		1073741824.0
151		-4.16419		1073741824.0
152		-4.13856		1073741824.0
153		-4.13856		1073741824.0
154		-4.1201		1073741824.0
155		-4.132		1073741824.0
156		1073741824.0		1073741824.0
157		1073741824.0		1073741824.0
158		1073741824.0		1073741824.0
159		1073741824.0		1073741824.0
160		1073741824.0		1073741824.0
161		1073741824.0		1073741824.0
162		1073741824.0		1073741824.0
163		1073741824.0		1073741824.0
164		1073741824.0		1073741824.0
165		1073741824.0		1073741824.0
166		1073741824.0		1073741824.0
167		1073741824.0		1073741824.0
168		1073741824.0		1073741824.0
169		1073741824.0		1073741824.0
170		1073741824.0		1073741824.0
171		1073741824.0		1073741824.0
172		1073741824.0		1073741824.0
173		1073741824.0		1073741824.0
174		1073741824.0		1073741824.0
175		1073741824.0		1073741824.0
176		1073741824.0		1073741824.0
177		1073741824.0		1073741824.0
178		1073741824.0		1073741824.0
179		1073741824.0		1073741824.0
180		1073741824.0		1073741824.0
181		1073741824.0		1073741824.0
182		1073741824.0		1073741824.0
183		1073741824.0		1073741824.0
184		1073741824.0		1073741824.0
185		1073741824.0		1073741824.0
186		1073741824.0		1073741824.0
187		1073741824.0		1073741824.0
188		1073741824.0		1073741824.0
189		1073741824.0		1073741824.0
190		1073741824.0		1073741824.0
191		1073741824.0		1073741824.0
192		1073741824.0		1073741824.0
193		1073741824.0		1073741824.0
194		1073741824.0		1073741824.0
195		1073741824.0		1073741824.0
196		1073741824.0		1073741824.0
197		1073741824.0		1073741824.0
198		1073741824.0		1073741824.0
199		1073741824.0		1073741824.0
200		1073741824.0		1073741824.0
201		1073741824.0		1073741824.0
202		1073741824.0		1073741824.0
203		1073741824.0		1073741824.0
204		1073741824.0		1073741824.0
205		1073741824.0		1073741824.0
206		1073741824.0		1073741824.0
207		1073741824.0		1073741824.0
208		1073741824.0		1073741824.0
209		1073741824.0		1073741824.0
210		1073741824.0		1073741824.0
211		1073741824.0		1073741824.0
212		1073741824.0		1073741824.0
213		1073741824.0		1073741824.0
214		1073741824.0		1073741824.0
215		1073741824.0		1073741824.0
216		1073741824.0		1073741824.0
217		1073741824.0		1073741824.0
218		1073741824.0		1073741824.0
219		1073741824.0		1073741824.0
220		1073741824.0		1073741824.0
221		-3.29196		1073741824.0
222		-1.5002		1073741824.0
223		-1.52046		1073741824.0
224		-1.52046		1073741824.0
225		-1.52046		1073741824.0
226		-1.52958		1073741824.0
227		-1.50023		1073741824.0
228		-1.48185		1073741824.0
229		-1.47072		1073741824.0
230		-1.47072		1073741824.0
231		-1.4583		1073741824.0
232		-1.4583		1073741824.0
233		-1.4583		1073741824.0
234		-1.4583		1073741824.0
235		-1.45917		1073741824.0
236		-1.46091		1073741824.0
237		-1.45848		1073741824.0
238		-1.46943		1073741824.0
239		-1.4633		1073741824.0
240		-1.46071		1073741824.0
241		-1.46068		1073741824.0
242		-1.46068		1073741824.0
243		-1.47291		1073741824.0
244		-1.48073		1073741824.0
245		-1.54495		1073741824.0
246		-1.54403		1073741824.0
247		-1.55277		1073741824.0
248		-1.4626		1073741824.0
249		-1.4626		1073741824.0
250		-1.44633		1073741824.0
251		1073741824.0		1073741824.0
252		1073741824.0		1073741824.0
253		1073741824.0		1073741824.0
254		1073741824.0		1073741824.0
255		1073741824.0		1073741824.0
256		1073741824.0		1073741824.0
257		1073741824.0		1073741824.0
258		1073741824.0		1073741824.0
259		1073741824.0		1073741824.0
260		1073741824.0		1073741824.0
261		1073741824.0		1073741824.0
262		1073741824.0		1073741824.0
263		1073741824.0		1073741824.0
264		1073741824.0		1073741824.0
265		1073741824.0		1073741824.0
266		1073741824.0		1073741824.0
267		1073741824.0		1073741824.0
268		1073741824.0		1073741824.0
269		1073741824.0		1073741824.0
270		1073741824.0		1073741824.0
271		1073741824.0		1073741824.0
