episode	mbie_runtime	mbie_eb_runtime
1		0.0571		0.05497
2		0.06002		0.05671
3		0.12239		0.05816
4		0.18299		0.1294
5		0.26486		0.13165
6		0.27035		0.20869
7		0.38011		0.20996
8		0.3816		0.31225
9		0.38423		0.31284
10		0.38754		0.32565
11		0.39355		0.39655
12		0.39582		0.45556
13		0.39783		0.50336
14		0.40216		0.54842
15		0.40438		0.55897
16		0.40896		0.57002
17		0.41559		0.58202
18		0.42112		0.58915
19		0.42984		0.63626
20		0.43525		0.64124
21		0.44187		0.68744
22		0.45008		0.69317
23		0.45891		0.73909
24		0.4665		0.74347
25		0.46738		0.79331
26		0.46891		0.79884
27		0.47932		0.8031
28		0.48124		0.84397
29		0.49117		0.88563
30		0.50098		0.92503
31		0.51122		0.96335
32		0.52115		0.99968
33		0.53047		1.02636
34		0.53996		1.06206
35		0.55165		1.10093
36		0.56123		1.14158
37		0.57389		1.16567
38		0.5838		1.20063
39		0.59784		1.24253
40		0.60443		1.28655
41		0.6147		1.32488
42		0.62905		1.32637
43		0.6397		1.3286
44		0.64913		1.38191
45		0.66376		1.42035
46		0.67384		1.45694
47		0.68849		1.48501
48		0.70375		1.48568
49		0.71371		1.51009
50		0.72779		1.52923
51		0.73987		1.52996
52		0.75517		1.55042
53		0.76271		1.56861
54		0.77284		1.65939
55		0.78246		1.73727
56		0.79594		1.80707
57		0.79711		1.83336
58		0.81085		1.85454
59		0.81337		1.87318
60		0.81569		1.89276
61		0.83519		1.91096
62		0.84597		1.9881
63		0.86659		2.0519
64		0.86897		2.11207
65		0.87671		2.17631
66		0.89195		2.23894
67		0.90503		2.29224
68		0.92514		2.30711
69		0.93861		2.36993
70		0.95643		2.43053
71		0.97619		2.48902
72		0.9924		2.53578
73		1.00562		2.59573
74		1.02428		2.61386
75		1.04714		2.62948
76		1.05155		2.64495
77		1.06193		2.66026
78		1.07783		2.67563
79		1.10541		2.69061
80		1.11927		2.70536
81		1.13642		2.76435
82		1.15233		2.82195
83		1.17267		2.88123
84		1.18728		2.94233
85		1.20596		3.00341
86		1.20832		3.07213
87		1.21057		3.11232
88		1.23279		3.11314
89		1.24393		3.14352
90		1.25804		3.246
91		1.27127		3.34101
92		1.28825		3.37639
93		1.31207		3.37741
94		1.32807		3.40832
95		1.35474		3.52154
96		1.37283		3.61491
97		1.39673		3.70439
98		1.39808		3.78636
99		1.40062		3.78732
100		1.4056		3.87201
101		1.40818		3.95755
102		1.41331		4.04331
103		1.4301		4.12608
104		1.4522		4.19831
105		1.4736		4.27915
106		1.49095		4.30649
107		1.52375		4.33403
108		1.54213		4.36281
109		1.55997		4.39073
110		1.58826		4.41732
111		1.60828		4.49881
112		1.63019		4.6046
113		1.65636		4.70888
114		1.67637		4.81188
115		1.70486		4.89863
116		1.73605		4.99592
117		1.75506		5.08014
118		1.77379		5.16388
119		1.79902		5.25463
120		1.82135		5.32477
121		1.84002		5.395
122		1.86275		5.46478
123		1.89454		5.53373
124		1.91268		5.603
125		1.91796		5.68202
126		1.93501		5.76635
127		1.95545		5.85726
128		1.97232		5.93582
129		1.99497		6.01594
130		2.02762		6.10677
131		2.04583		6.18439
132		2.06786		6.26149
133		2.08456		6.33803
134		2.1096		6.4139
135		2.13365		6.48927
136		2.1561		6.57142
137		2.18087		6.63982
138		2.18551		6.70846
139		2.18896		6.78437
140		2.19382		6.8481
141		2.227		6.88921
142		2.23505		6.98177
143		2.25044		6.98818
144		2.27323		7.07913
145		2.30685		7.16679
146		2.32358		7.21515
147		2.34593		7.27719
148		2.36116		7.27974
149		2.38342		7.28817
150		2.40482		7.31351
151		2.42789		7.33216
152		2.42986		7.34875
153		2.4632		7.37139
154		2.46662		7.4241
155		2.48528		7.43442
156		2.50461		7.44304
157		2.5067		7.53377
158		2.52635		7.62489
159		2.52952		7.73965
160		2.53349		7.81652
161		2.5555		7.9103
162		2.57458		8.02113
163		2.59969		8.11087
164		2.62108		8.15248
165		2.64702		8.20059
166		2.66794		8.24026
167		2.69461		8.27939
168		2.70509		8.34997
169		2.71591		8.37043
170		2.71925		8.38619
171		2.72239		8.39919
172		2.72611		8.4115
173		2.73541		8.46896
174		2.74076		8.5227
175		2.75145		8.58794
176		2.77392		8.65963
177		2.82595		8.73156
178		2.85036		8.80133
179		2.86664		8.8754
180		2.88983		8.92319
181		2.91607		8.94425
182		2.94119		8.99401
183		2.97829		9.0406
184		2.98395		9.08001
185		3.00378		9.15361
186		3.02673		9.16737
187		3.05183		9.18024
188		3.07874		9.19043
189		3.1026		9.20082
190		3.12499		9.24934
191		3.162		9.31526
192		3.18662		9.37934
193		3.21581		9.44796
194		3.26163		9.51637
195		3.28521		9.59228
196		3.31388		9.66428
197		3.33784		9.74416
198		3.3612		9.82111
199		3.39089		9.90068
200		3.41117		9.99521
201		3.43452		10.0948
202		3.46051		10.24136
203		3.52245		10.33349
204		3.54525		10.41863
205		3.56972		10.50405
206		3.59523		10.60105
207		3.61749		10.68719
208		3.62199		10.78409
209		3.64775		10.88325
210		3.69959		11.05492
211		3.72663		11.19654
212		3.74644		11.29759
213		3.78975		11.38987
214		3.81505		11.46795
215		3.84903		11.59165
216		3.87201		11.68032
217		3.89538		11.75346
218		3.91493		11.83847
219		3.93774		11.90636
220		3.9641		11.9863
221		3.99147		12.04123
222		4.01134		12.11373
223		4.0131		12.18356
224		4.03989		12.24056
225		4.05267		12.29798
226		4.06626		12.3554
227		4.07775		12.41517
228		4.09083		12.48984
229		4.10527		12.54719
230		4.11297		12.61934
231		4.12432		12.68789
232		4.13666		12.76255
233		4.1608		12.841
234		4.21281		12.90923
235		4.23945		12.98168
236		4.25702		13.05556
237		4.28764		13.13743
238		4.31793		13.20748
239		4.34615		13.28024
240		4.37845		13.35738
241		4.42757		13.42327
242		4.45207		13.4895
243		4.4693		13.55637
244		4.47937		13.62196
245		4.49279		13.68722
246		4.50967		13.7592
247		4.53082		13.83686
248		4.54223		13.90269
249		4.56253		13.97368
250		4.56738		14.05049
251		4.58155		14.12167
252		4.58479		14.18675
253		4.59687		14.25651
254		4.6056		14.33198
255		5.21364		14.40362
256		5.21978		14.47997
257		5.23888		14.5429
258		5.2439		14.60959
259		5.27932		14.66658
260		5.28676		14.70938
261		5.34501		14.73899
262		5.37889		14.76457
263		5.40082		14.78948
264		5.42805		14.82551
265		5.4724		14.90051
266		5.47804		14.91583
267		5.49176		14.92805
268		5.52855		14.94101
269		5.5869		14.95449
270		5.60511		14.97318
271		5.6303		15.01465
272		5.64733		15.02695
273		5.67899		15.0392
274		5.73075		15.05317
275		5.75032		15.06767
276		5.77623		15.07887
277		5.79072		15.13394
278		5.80897		15.18798
279		5.82381		15.24379
280		5.85484		15.29208
281		5.86437		15.35295
282		5.88247		15.41498
283		5.88812		15.48343
284		5.90225		15.54944
285		5.92591		15.59847
286		5.95701		15.66133
287		6.00293		15.66875
288		6.03192		15.67318
289		6.05793		15.73311
290		6.1114		15.79205
291		6.1362		15.82476
292		6.15073		15.87893
293		6.18034		15.88163
294		6.20699		15.95207
295		6.23316		15.96478
296		6.28083		15.9754
297		6.3094		15.98903
298		6.33889		15.99661
299		6.39022		16.05827
300		6.41255		16.13459
301		6.44302		16.20321
302		6.46457		16.26974
303		6.51606		16.33753
304		6.54457		16.40334
305		6.56818		16.47048
306		6.60369		16.61749
307		6.65139		16.69573
308		6.67213		16.82044
309		6.70531		16.89884
310		6.73305		16.9445
311		6.75649		17.02022
312		6.78662		17.08317
313		6.81361		17.15703
314		6.81752		17.24815
315		6.84697		17.31339
316		7.38036		17.35903
317		7.8974		17.40354
318		8.38357		17.42884
319		8.83242		17.4575
320		9.42504		17.48552
321		9.45105		17.62162
322		9.97321		17.69823
323		10.00218		17.75015
324		10.03541		17.80372
325		10.06432		17.85341
326		10.10073		17.862
327		10.13647		17.87252
328		10.16747		17.93534
329		10.17788		17.98615
330		10.18833		18.00004
331		10.21348		18.01395
332		10.27285		18.02437
333		10.29882		18.09149
334		10.32509		18.15557
335		10.37713		18.24169
336		10.40044		18.30811
337		10.42213		18.37011
338		10.45167		18.43229
339		10.47342		18.49397
340		10.51377		18.563
341		10.54852		18.63642
342		10.57932		18.69586
343		10.61358		18.75569
344		10.64637		18.79676
345		10.67354		18.83619
346		10.72599		18.901
347		10.75834		18.94801
348		10.78992		18.97183
349		10.82627		19.0147
350		10.86312		19.04412
351		10.89357		19.06859
352		10.91824		19.09219
353		10.94378		19.11611
354		10.9864		19.1435
355		11.00186		19.15
356		11.02126		19.17584
357		11.05411		19.20167
358		11.10911		19.22408
359		11.13014		19.24749
360		11.15705		19.31825
361		11.18505		19.38881
362		11.24305		19.42694
363		11.26864		19.48002
364		11.29779		19.53354
365		11.35208		19.57542
366		11.37741		19.6347
367		11.42975		19.6581
368		11.50133		19.68969
