step	mediator-random_count_mean	mediator-random_count_std_up	mediator-random_count_std_down
1		[ 2.4  2.  61.2 90. ]		[  4.73238   3.26491 110.54126 116.54807]		[ 0.06762  0.73509 11.85874 63.45193]
2		[1.4 0.  0.  0. ]		[1.8899 0.     0.     0.    ]		[0.9101 0.     0.     0.    ]
3		[0. 0. 0. 0.]		[0. 0. 0. 0.]		[0. 0. 0. 0.]
4		[0.  0.  3.2 0. ]		[0.      0.      5.98568 0.     ]		[0.      0.      0.41432 0.     ]
5		[89.8  0.   0.   0. ]		[116.55369   0.        0.        0.     ]		[63.04631  0.       0.       0.     ]
