run	mbie_steps	mbie_eb_steps	mbie_mediator_steps	mbie_eb_mediator_steps
1		3785.0		4513.0		3181.0		2664.0
2		4162.0		4643.0		2944.0		3002.0
3		3777.0		4609.0		3104.0		3026.0
4		3744.0		4636.0		2821.0		3255.0
5		3798.0		4697.0		3153.0		2833.0
6		3938.0		4556.0		2815.0		2700.0
7		3423.0		4681.0		3193.0		2780.0
8		3843.0		4825.0		2980.0		2725.0
9		3692.0		4711.0		2869.0		2733.0
10		3818.0		4751.0		3065.0		3048.0
