episode	mbie_runtime_mean	mbie_runtime_std_up	mbie_runtime_std_down	mbie_eb_runtime_mean	mbie_eb_runtime_std_up	mbie_eb_runtime_std_down	mbie_mediator_runtime_mean	mbie_mediator_runtime_std_up	mbie_mediator_runtime_std_down	mbie_eb_mediator_runtime_mean	mbie_eb_mediator_runtime_std_up	mbie_eb_mediator_runtime_std_down
1		0.00106		0.00108		0.00104		0.10074		0.10346		0.09802		0.00077		0.00205		-0.00051		0.00036		0.0004		0.00033
2		0.01262		0.03323		-0.00798		0.10712		0.12262		0.09162		0.00155		0.00281		0.00029		0.00126		0.00146		0.00106
3		0.05259		0.08775		0.01742		0.11769		0.14894		0.08643		0.00188		0.00317		0.0006		0.00163		0.00192		0.00134
4		0.07723		0.13737		0.0171		0.14376		0.19056		0.09697		0.0025		0.00466		0.00033		0.00201		0.00234		0.00167
5		0.1399		0.18934		0.09046		0.19526		0.25865		0.13186		0.00323		0.00613		0.00032		0.00244		0.00276		0.00213
6		0.17868		0.23697		0.1204		0.24349		0.30194		0.18505		0.00364		0.00656		0.00072		0.00281		0.00312		0.00249
7		0.20517		0.26994		0.14041		0.3116		0.39028		0.23291		0.00399		0.00689		0.00109		0.00315		0.00346		0.00284
8		0.23349		0.3236		0.14337		0.40835		0.49409		0.3226		0.00435		0.00725		0.00144		0.00349		0.00381		0.00316
9		0.23521		0.32554		0.14488		0.47983		0.59153		0.36813		0.00471		0.0076		0.00181		0.00391		0.00437		0.00345
10		0.2379		0.32869		0.1471		0.57548		0.67543		0.47553		0.00511		0.00798		0.00223		0.00481		0.00616		0.00346
11		0.2395		0.33047		0.14853		0.64179		0.75437		0.5292		0.00597		0.00875		0.00319		0.00629		0.00848		0.00409
12		0.24327		0.33502		0.15152		0.73432		0.84185		0.62679		0.00778		0.0105		0.00506		0.00756		0.00966		0.00545
13		0.24526		0.33653		0.15398		0.81175		0.93158		0.69191		0.00912		0.01151		0.00673		0.00865		0.01068		0.00663
14		0.24901		0.34098		0.15704		0.88834		0.99979		0.77689		0.00991		0.01216		0.00767		0.00927		0.01135		0.0072
15		0.25205		0.34341		0.1607		0.95659		1.09866		0.81451		0.01054		0.01267		0.00842		0.00971		0.01185		0.00757
16		0.25574		0.34775		0.16373		1.02234		1.17557		0.86911		0.01128		0.01301		0.00955		0.01008		0.01223		0.00793
17		0.25896		0.35096		0.16696		1.05917		1.2396		0.87874		0.01172		0.01341		0.01003		0.01045		0.01259		0.00831
18		0.26351		0.35485		0.17216		1.12543		1.31222		0.93863		0.01212		0.0138		0.01043		0.01084		0.01299		0.00868
19		0.26699		0.35807		0.17591		1.169		1.35053		0.98747		0.0126		0.01425		0.01095		0.01137		0.01356		0.00917
20		0.27207		0.36313		0.18101		1.21664		1.39097		1.04232		0.01304		0.01466		0.01142		0.01185		0.0141		0.0096
21		0.27626		0.36794		0.18458		1.26586		1.46306		1.06866		0.01348		0.01509		0.01187		0.0123		0.01454		0.01005
22		0.28168		0.37398		0.18937		1.30461		1.50072		1.1085		0.01388		0.01548		0.01227		0.0128		0.01484		0.01076
23		0.28661		0.37873		0.1945		1.36042		1.55854		1.16229		0.01425		0.01584		0.01266		0.01347		0.01533		0.01161
24		0.29313		0.3851		0.20116		1.41747		1.62626		1.20867		0.01472		0.01624		0.01319		0.01391		0.01576		0.01206
25		0.29759		0.38974		0.20545		1.48466		1.68611		1.28321		0.01514		0.01664		0.01364		0.01429		0.01615		0.01244
26		0.30335		0.39614		0.21056		1.53448		1.74659		1.32238		0.01555		0.01704		0.01406		0.01466		0.01652		0.0128
27		0.31007		0.40379		0.21635		1.59483		1.8245		1.36515		0.01592		0.01738		0.01446		0.01504		0.01692		0.01317
28		0.31667		0.41244		0.2209		1.65612		1.90373		1.40851		0.01628		0.01773		0.01483		0.01539		0.01727		0.0135
29		0.32372		0.42039		0.22706		1.72698		2.00699		1.44698		0.01663		0.01807		0.01519		0.01575		0.01759		0.01391
30		0.3303		0.42777		0.23284		1.78068		2.09016		1.4712		0.01698		0.0184		0.01556		0.01632		0.01758		0.01506
31		0.33704		0.43566		0.23841		1.83952		2.17191		1.50712		0.01732		0.01873		0.01592		0.0168		0.01779		0.01581
32		0.34279		0.4434		0.24219		1.92632		2.27272		1.57991		0.01766		0.01906		0.01626		0.0172		0.01809		0.01631
33		0.34898		0.45144		0.24653		1.99626		2.37074		1.62178		0.01801		0.01941		0.01662		0.01755		0.01842		0.01668
34		0.35722		0.46046		0.25398		2.04737		2.45385		1.6409		0.01836		0.01975		0.01697		0.0179		0.01877		0.01704
35		0.36559		0.46991		0.26127		2.11846		2.53903		1.69789		0.01869		0.02008		0.01731		0.01828		0.01913		0.01744
36		0.37265		0.47687		0.26844		2.17994		2.62833		1.73156		0.01903		0.02041		0.01764		0.01863		0.01946		0.0178
37		0.37976		0.48438		0.27514		2.24526		2.72451		1.76601		0.01938		0.02081		0.01795		0.01903		0.01976		0.0183
38		0.3872		0.49146		0.28293		2.3071		2.81694		1.79726		0.01972		0.02116		0.01827		0.01939		0.02009		0.01868
39		0.39332		0.49863		0.28801		2.37647		2.92078		1.83217		0.02005		0.0215		0.0186		0.01977		0.02047		0.01907
40		0.40018		0.50429		0.29607		2.42927		3.00553		1.853		0.02039		0.02184		0.01894		0.02015		0.02084		0.01945
41		0.40595		0.51065		0.30125		2.50327		3.10015		1.90639		0.02074		0.02219		0.0193		0.0205		0.0212		0.0198
42		0.41421		0.52138		0.30703		2.5752		3.193		1.95739		0.0211		0.02254		0.01967		0.02085		0.02155		0.02015
