step	mediator-max-opt_count_mean	mediator-max-opt_count_std_up	mediator-max-opt_count_std_down
1		[0.6 0.6 0.4 0.  0.2 0.4]		[1.0899 1.0899 0.8899 0.     0.6    0.8899]		[ 0.1101  0.1101 -0.0899  0.     -0.2    -0.0899]
2		[39.6 39.4 39.6 39.6  0.  39.6]		[59.40505 59.10381 58.90389 59.40505  0.      59.40505]		[19.79495 19.69619 20.29611 19.79495  0.      19.79495]
3		[0.  0.2 0.  0.  0.  0. ]		[0.  0.6 0.  0.  0.  0. ]		[ 0.  -0.2  0.   0.   0.   0. ]
4		[ 0.   0.  49.8  0.   0.   0. ]		[  0.    0.  149.4   0.    0.    0. ]		[  0.    0.  -49.8   0.    0.    0. ]
5		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
6		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
7		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]		[0. 0. 0. 0. 0. 0.]
