episode	mbie_cov_err_sq_T_mean	mbie_cov_err_sq_T_std_up	mbie_cov_err_sq_T_std_down	mbie_eb_cov_err_sq_T_mean	mbie_eb_cov_err_sq_T_std_up	mbie_eb_cov_err_sq_T_std_down
1		3.92		4.50788		3.33212		3.52		3.68		3.36
2		3.69		4.1617		3.2183		3.4		3.48		3.32
3		3.85		4.28		3.42		3.4		3.48		3.32
4		3.90778		4.43754		3.37801		3.4025		3.48409		3.32091
5		3.94028		4.46492		3.41563		3.4625		3.67827		3.24673
6		4.0075		4.67017		3.34483		3.4025		3.48409		3.32091
7		3.9525		4.59857		3.30643		3.4025		3.48409		3.32091
8		3.81806		4.36949		3.26663		3.40063		3.48154		3.31971
9		3.75062		4.3981		3.10314		3.37875		3.47815		3.27935
10		3.8476		4.29868		3.39652		3.36467		3.48404		3.24531
11		3.88649		4.45303		3.31995		3.28465		3.55823		3.01107
12		3.90847		4.80179		3.01515		3.22464		3.56377		2.88552
13		3.76847		4.27564		3.2613		3.2247		3.56382		2.88557
14		3.83619		4.40995		3.26243		3.22545		3.55831		2.8926
15		3.73197		4.25779		3.20615		3.30267		3.6789		2.92644
16		3.53093		3.98939		3.07246		3.28034		3.65881		2.90188
17		3.55068		4.07723		3.02414		3.27775		3.65733		2.89817
18		3.61068		4.24404		2.97733		3.3357		3.7766		2.8948
19		3.47957		3.99587		2.96328		3.25529		3.63253		2.87804
20		3.57957		4.16441		2.99474		3.19526		3.61795		2.77257
21		3.46957		3.86256		3.07659		3.19594		3.61881		2.77308
22		3.41096		3.86412		2.9578		3.19405		3.61973		2.76838
23		3.38096		3.80885		2.95307		3.18104		3.61973		2.74236
24		3.42044		3.87764		2.96324		2.98107		3.44668		2.51547
25		3.41131		3.85621		2.96641		3.01973		3.50552		2.53393
26		3.49592		3.91554		3.0763		3.02215		3.5279		2.51639
27		3.59481		4.1181		3.07151		2.96191		3.49627		2.42755
28		3.68592		4.2641		3.10774		2.96174		3.4962		2.42728
29		3.84703		4.43095		3.26311		2.96108		3.49424		2.42792
30		3.79592		4.24495		3.34689		2.96365		3.49436		2.43293
31		3.79762		4.27149		3.32375		2.96469		3.49311		2.43628
32		4.05873		4.51085		3.60662		2.94587		3.44919		2.44255
33		4.00734		4.53029		3.48439		2.81507		3.3144		2.31574
34		3.94957		4.5478		3.35133		2.74181		3.12137		2.36224
35		4.08645		4.63281		3.5401		2.6744		3.01639		2.33241
36		4.08792		4.62382		3.55202		2.67082		3.01822		2.32341
37		4.06257		4.6523		3.47283		2.68863		3.0336		2.34366
38		4.1251		4.55279		3.6974		2.69609		3.02723		2.36495
39		4.03803		4.541		3.53505		2.70601		3.01676		2.39526
40		4.03598		4.53928		3.53267		2.70565		3.01614		2.39517
41		4.11388		4.56992		3.65784		2.6793		3.01516		2.34344
42		4.20423		4.57729		3.83116		2.68498		2.9847		2.38527
43		4.2026		4.57687		3.82834		2.62934		2.89319		2.36549
44		4.19691		4.57128		3.82255		2.64015		2.90434		2.37596
45		4.19369		4.56858		3.8188		2.63869		2.90116		2.37623
46		4.18803		4.5639		3.81217		2.62391		2.87451		2.37331
47		4.19276		4.56921		3.81631		2.64563		2.89673		2.39454
48		4.19082		4.56798		3.81366		2.62294		2.8658		2.38007
49		4.18875		4.56684		3.81067		2.62408		2.86604		2.38213
50		4.1875		4.56423		3.81077		2.6066		2.86541		2.34779
51		4.16569		4.54901		3.78238		2.58036		2.84562		2.3151
52		4.16869		4.55641		3.78098		2.50413		2.85424		2.15402
53		4.16757		4.53595		3.79919		2.49525		2.81829		2.17221
54		4.16368		4.52327		3.8041		2.4368		2.70752		2.16609
55		4.16294		4.51436		3.81151		2.42925		2.69633		2.16218
56		4.23563		4.49507		3.97618		2.42423		2.68982		2.15864
