episode	mbie_reward_mean	mbie_reward_std_up	mbie_reward_std_down	mbie_eb_reward_mean	mbie_eb_reward_std_up	mbie_eb_reward_std_down
1		710.0		1831.11552		-411.11552		1650.0		3058.72283		241.27717
2		2240.0		4123.71972		356.28028		3920.0		6240.25861		1599.74139
3		4080.0		6882.07066		1277.92934		6190.0		9615.62403		2764.37597
4		5300.0		8880.22346		1719.77654		8140.0		12519.77168		3760.22832
5		6430.0		10526.10791		2333.89209		10090.0		15588.6271		4591.3729
6		8290.0		12915.02973		3664.97027		12240.0		18894.0514		5585.9486
7		10460.0		15478.80464		5441.19536		14390.0		22205.555		6574.445
8		12320.0		17814.14234		6825.85766		16230.0		24970.60067		7489.39933
9		14810.0		20494.79551		9125.20449		17760.0		27337.18121		8182.81879
10		16990.0		22800.75727		11179.24273		19090.0		29515.20503		8664.79497
11		18860.0		25071.63425		12648.36575		20620.0		32036.98734		9203.01266
12		21050.0		28088.92748		14011.07252		22770.0		35264.0826		10275.9174
13		22620.0		30802.51795		14437.48205		24920.0		38507.55313		11332.44687
14		24210.0		32037.57306		16382.42694		26670.0		41337.04128		12002.95872
15		26120.0		33266.29974		18973.70026		28110.0		43587.81961		12632.18039
16		28750.0		35522.0381		21977.9619		29640.0		45744.35966		13535.64034
17		31390.0		38076.32186		24703.67814		31170.0		47866.64936		14473.35064
18		33710.0		40640.1443		26779.8557		33010.0		50539.03021		15480.96979
19		36350.0		43375.41814		29324.58186		34740.0		53102.36368		16377.63632
20		38900.0		45516.79681		32283.20319		36780.0		55443.32232		18116.67768
21		41450.0		47888.98284		35011.01716		38820.0		57796.44856		19843.55144
22		43680.0		49993.28757		37366.71243		40550.0		59742.51156		21357.48844
23		45910.0		52430.65181		39389.34819		42190.0		61622.31587		22757.68413
24		48780.0		55833.48141		41726.51859		44030.0		63859.62682		24200.37318
25		51340.0		59249.76612		43430.23388		45560.0		65227.54687		25892.45313
26		53260.0		62018.33317		44501.66683		46780.0		66158.22489		27401.77511
27		54220.0		63122.56143		45317.43857		49020.0		68102.4946		29937.5054
28		55380.0		64260.96842		46499.03158		51570.0		70544.24834		32595.75166
29		56220.0		65273.15415		47166.84585		53920.0		72812.21003		35027.78997
30		56740.0		65756.67344		47723.32656		56070.0		74823.18906		37316.81094
31		57560.0		65849.41494		49270.58506		58220.0		76911.53819		39528.46181
32		57870.0		66268.45819		49471.54181		60680.0		79481.69141		41878.30859
33		58500.0		67466.27013		49533.72987		62940.0		81454.3836		44425.6164
34		59130.0		68795.92468		49464.07532		65200.0		83502.40421		46897.59579
35		59760.0		70231.02669		49288.97331		67660.0		86265.38632		49054.61368
36		60720.0		71606.94631		49833.05369		69920.0		88829.77525		51010.22475
37		61670.0		72720.88684		50619.11316		72180.0		90809.37465		53550.62535
38		62930.0		74083.38962		51776.61038		74330.0		92846.1038		55813.8962
39		65010.0		76770.9906		53249.0094		76790.0		95356.06851		58223.93149
40		67080.0		79377.78842		54782.21158		78120.0		97633.42102		58606.57898
41		68840.0		81630.71538		56049.28462		78940.0		98960.74924		58919.25076
42		70400.0		83733.79166		57066.20834		81000.0		100692.13041		61307.86959
43		71960.0		85990.19601		57929.80399		83150.0		102918.62413		63381.37587
44		74150.0		88911.99512		59388.00488		85300.0		104868.9039		65731.0961
45		76340.0		91931.67727		60748.32273		87560.0		107095.00448		68024.99552
